url|date|author|keywords|title|description|resort|free_readable
https://www.spiegel.de/sport/fussball/cavan-sullivan-14-jaehriger-fussballer-in-den-usa-gibt-profi-debuet-a-9d884a35-eea5-4e1e-899f-032eb5c4736a|2024-07-18T11:32:00+02:00|DER SPIEGEL|Sport, Fußball-News, Philadelphia|MLS-Altersrekord: 14-jähriger Fußballer in den USA gibt Profidebüt|In Deutschland würde Cavan Sullivan noch in der C-Jugend spielen, in Philadelphia ist er schon mit 14 Jahren Profi. Schon jetzt enthält sein Vertrag eine Klausel für einen Wechsel zu Manchester City.|sport|true
https://www.spiegel.de/kultur/literatur/literaturnobelpreistraegerin-alice-munro-luege-verrat-missbrauch-aller-art-a-5b6e4807-fb41-4ee0-b51a-882217dfb04d|2024-07-18T11:32:00+02:00|Arno Frank, Christian Buß, DER SPIEGEL|Kultur, Literatur, Alice Munro, Nobelpreis für Literatur, Sexueller Missbrauch von Kindern|(S+) Alice Munro: Enthüllungen über Literaturnobelpreisträgerin - Lüge, Verrat, Missbrauch aller Art|In ihren Kurzgeschichten beschrieb sie familiäre Verbrechen und Abgründe. Nun wurde bekannt, dass ihr zweiter Ehemann die Tochter missbraucht hat. Was bedeutet das für das Vermächtnis der Literaturnobelpreisträgerin Alice Munro?|kultur|false
https://www.spiegel.de/sport/fussball/fussball-transfers-hansi-flick-holt-thiago-alcantara-zum-fc-barcelona-a-77f43dcc-ef7b-48ec-b3c6-db36cfa105a5|2024-07-18T11:28:00+02:00|DER SPIEGEL|Sport, Fußball-News, Fußball allgemein national, Fußball allgemein international, FC Barcelona, Thiago Alcántara, Premier League, FC Chelsea, Marco Reus, Hans Dieter »Hansi« Flick|Fußball-Transfers: Thiago wird Flick-Assistent bei Barça|Wer kommt, wer geht? Die wichtigsten Transfers und Gerüchte: heute mit einem früheren Bayern-Profi für Hansi Flick, einer früheren Weltfußballerin für Chelsea und einem neuen Abenteuer für einen früheren BVB-Profi.|sport|true
https://www.spiegel.de/panorama/bildung/bayern-schulen-und-unis-muessen-mit-bundeswehr-kooperieren-a-26435573-6968-4bcb-b96a-c09ebeb05606|2024-07-18T11:22:00+02:00|DER SPIEGEL|Panorama, Bildung, Bildung, Bundeswehr, Militärberufe, Schulen, Universitäten, Bayern, CSU|Bayern: Schulen und Unis müssen mit Bundeswehr kooperieren|Per Gesetz verpflichtet die bayerische Staatsregierung Hochschulen und Schulen zur Zusammenarbeit mit der Bundeswehr. Kritiker befürchten eine Militarisierung der Bildung – und rechnen mit einer Verfassungsklage.|panorama|true
https://www.spiegel.de/kultur/nordrhein-westfalen-kulturfoerderung-nur-bei-mindesthonorar-fuer-kuenstler-a-6139475e-2199-4ac8-9408-7f32dcf9b769|2024-07-18T11:00:00+02:00|DER SPIEGEL|Kultur, Nordrhein-Westfalen, Mindestlohn|Nordrhein-Westfalen: Kulturförderung nur bei Mindesthonorar für Künstler|Kulturschaffende sollen nicht mehr nebenbei Taxi fahren müssen: Das erhofft sich Nordrhein-Westfalens Kulturministerin von einer Förderklausel. Sie soll Veranstalter dazu bringen, freischaffende Künstler besser zu bezahlen.|kultur|true
https://www.spiegel.de/ausland/us-wahlkampf-donald-trumps-vize-j-d-vance-haelt-parteitagsrede-a-8b64fae2-0eca-42cc-9ba2-967935629cf8|2024-07-18T11:09:00+02:00|Marc Pitzke, DER SPIEGEL|Ausland, J.D. Vance, US-Präsidentschaftswahl 2024, Donald Trump, Joe Biden, USA, Amerika|(S+) J.D. Vance hält Parteitagsrede: Er schwärmt von seiner Oma mit den 19 Schusswaffen|Trumps Vize J.D. Vance gibt sich auf dem Parteitag der Republikaner als Alternative zum angeblich woken Amerika. Er erzählt von seiner harten Kindheit und lässt immer wieder durchblicken: Er ist ein Hardliner.|ausland|false
https://www.spiegel.de/kultur/musik/lee-greenwoods-god-bless-the-u-s-a-wie-donald-trump-das-lied-nutzt-a-58d4f772-145c-4670-8a25-f3ec9eca4cae|2024-07-18T10:47:00+02:00|Nadine Wolter, DER SPIEGEL|Kultur, Musik, Donald Trump, Attentat auf Donald Trump, US-Präsidentschaftswahl 2024|»God Bless the U.S.A.« – das steckt hinter der Trump-Hymne|»Proud to be an American«: Beim Parteitag der Republikaner feiern sie einen Retrosong von Lee Greenwood. Was das »God Bless the U.S.A.«-Video über den MAGA-Kult verrät.|kultur|true
https://www.spiegel.de/ausland/donald-trump-enkelin-stiehlt-auf-parteitag-der-republikaner-allen-die-show-a-979e0113-2c3b-4b99-80e2-f37a57166467|2024-07-18T07:58:00+02:00|DER SPIEGEL|Ausland, Donald Trump, Donald Trump Junior, US-Präsidentschaftswahl 2024, J.D. Vance|Donald Trump: Enkelin stiehlt auf Parteitag der Republikaner allen die Show|Die 17-jährige Kai Trump, Enkelin des Ex-Präsidenten, hatte beim Parteitag der Republikaner ihren ersten großen Auftritt und verklärte in einer Rede ihren Großvater. Seine Wähler bejubeln es, die Gegenseite findet es banal.|ausland|true
https://www.spiegel.de/ausland/usa-wahl-2024-demokraten-machtkampf-naht-die-stunde-der-wahrheit-fuer-joe-biden-a-f5a3fd15-5bda-4484-8e6e-20234b858392|2024-07-18T06:25:00+02:00|Roland Nelles, DER SPIEGEL|Ausland, US-Präsidentschaftswahl 2024, Joe Biden, Demokraten (USA), Donald Trump, Republikaner (USA)|(S+) Machtkampf bei den Demokraten: Naht die Stunde der Wahrheit für Joe Biden?|Vor und hinter den Kulissen drängen mächtige Parteiführer der US-Demokraten den eigenen Präsidenten zum Rückzug. Der muss sich mit einer Coronaerkrankung abschotten. Und liefert zuvor weitere Bilder der Schwäche.|ausland|false
https://www.spiegel.de/ausland/joe-biden-nancy-pelosi-konfrontiert-ihn-mit-aussichtslosen-siegchancen-gegen-trump-a-4b1860b1-adea-4371-92f5-0c228f85d084|2024-07-18T07:12:00+02:00|DER SPIEGEL|Ausland, Nancy Pelosi, Joe Biden, Donald Trump, US-Präsidentschaftswahl 2024|Im privaten Gespräch: US-Demokratin Pelosi konfrontiert Biden mit aussichtslosen Siegchancen gegen Trump|Öffentlich machte Nancy Pelosi zuletzt kryptische Andeutungen zu Bidens erneuter Kandidatur. Im Telefonat mit dem Präsidenten soll sie nun deutlich geworden sein.|ausland|true
https://www.spiegel.de/politik/bundeshaushalt-2025-tricks-und-luftbuchungen-ein-laienhaftes-staatsschauspiel-a-5a085c33-f8c6-4f72-b1ef-eb4f7d94f041|2024-07-18T09:42:00+02:00|Christian Reiermann, DER SPIEGEL|Politik, Deutschland, Meinung, SPIEGEL-Leitartikel|Bundeshaushalt 2025: Tricks und Luftbuchungen – Ein laienhaftes Staatsschauspiel|Nur mit Tricks und Luftbuchungen schaffen es Scholz, Lindner und Habeck, einen Haushalt für 2025 vorzulegen. So ist von der Regierung nicht mehr viel zu erwarten.|politik|true
https://www.spiegel.de/ausland/ursula-von-der-leyen-will-verteidigung-der-eu-staerken-a-d2c091c2-b7f2-4a8d-920e-55aaf6ea9392|2024-07-18T09:35:00+02:00|DER SPIEGEL|Ausland, Ursula von der Leyen, Europa, Ukraine, Viktor Orbán, Russland, Europaparlament, Europäische Union|Ursula von der Leyen will Verteidigung der EU stärken|Für Ursula von der Leyen geht es im EU-Parlament um ihren Job: Die Abgeordneten stimmen über ihre zweite Amtszeit als EU-Kommissionschefin ab. Zuvor hielt sie eine Bewerbungsrede, hier die Kernpunkte.|ausland|true
https://www.spiegel.de/ausland/israel-gaza-krieg-israels-parlament-verabschiedet-resolution-gegen-palaestinenserstaat-a-7d32e3b2-8939-4d16-80ff-c96b381f58ab|2024-07-18T09:31:00+02:00|DER SPIEGEL|Ausland, Israel-Gaza-Krieg, Israel, Palästina, Hamas|Krise im Nahen Osten: Israels Parlament verabschiedet Resolution gegen Palästinenserstaat|Das israelische Parlament hat seine Ablehnung gegen einen palästinensischen Staat bekräftigt und eine entsprechende Resolution verabschiedet, mit Unterstützung der Partei von Ex-Verteidigungsminister Gantz.|ausland|true
https://www.spiegel.de/panorama/bildung/foerdergeldaffaere-bildungsministerium-von-bettina-stark-watzinger-verweigert-freigabe-von-kurznachrichten-a-eb7ca246-3fd2-43c4-ad7d-96cd2b529948|2024-07-18T06:47:00+02:00|Armin Himmelrath, DER SPIEGEL|Panorama, Bildung, Bildungspolitik, Bildung, Bildungsministerium, Bettina Stark-Watzinger|(S+) Fördergeldaffäre: Bildungsministerium von Bettina Stark-Watzinger verweigert Freigabe von Kurznachrichten|In der Fördergeldaffäre will Bildungsministerin Bettina Stark-Watzinger interne Messengernachrichten nicht herausgeben. Das hatte die Initiative »Frag den Staat« zuvor beantragt – und legte sofort Widerspruch ein.|panorama|false
https://www.spiegel.de/wirtschaft/service/deutsche-bahn-strecke-bei-duisburg-bis-august-gesperrt-ausfaelle-und-ice-umleitungen-a-31f60e09-629e-4840-bef8-d81bd917de0b|2024-07-18T10:39:00+02:00|DER SPIEGEL|Wirtschaft, Verbraucher & Service, Deutsche Bahn, Reisen per Bahn, Infrastruktur|Deutsche Bahn: Strecke bei Duisburg bis August gesperrt – Ausfälle und ICE-Umleitungen|Rund um Duisburg ist eine der am stärksten befahrenen Bahnstrecken Deutschlands ab Montag gesperrt. Bis Anfang August fallen Regionalzüge aus, ICEs werden umgeleitet. Schon am Wochenende kommt es zu Einschränkungen.|wirtschaft|true
https://www.spiegel.de/ausland/parlamentseroeffnung-in-grossbritannien-der-koenig-seine-geisel-und-40-gesetze-a-048cfcb7-6c00-4c51-ad17-801941276b90|2024-07-17T19:45:00+02:00|Steffen Lüdke, DER SPIEGEL|Ausland, Großbritannien, London, Keir Starmer, House of Lords, König Charles III.|(S+) Parlamentseröffnung in Großbritannien: Der König, seine Geisel und 40 Gesetze|Fanfare, Kutsche und Krone: In einer pompösen Zeremonie hat König Charles III. das Parlament eröffnet und verraten, was der neue Premier Keir Starmer vorhat. Nicht die einzige Lehre aus der »King’s Speech«.|ausland|false
https://www.spiegel.de/politik/deutschland/gruene-analyse-der-europawahl-mehr-zuhoeren-buergerforen-und-klare-sprache-a-eef04e35-c8c6-4259-8b1c-01f95a65eb2b|2024-07-17T23:25:00+02:00|Severin Weiland, DER SPIEGEL|Politik, Deutschland, Bündnis 90/Die Grünen, Annalena Baerbock, Omid Nouripour, Ricarda Lang, Robert Habeck, SPD, FDP, Russlands Krieg gegen die Ukraine, Ukraine, Russland, Olaf Scholz, Europawahl 2024, Israel, Wiesbaden, TikTok, Hamas|(S+) Grüne Analyse der Europawahl: Mehr zuhören, Bürgerforen und klare Sprache|Bei der Europawahl steckten die Grünen eine Wahlschlappe ein. Nun legen die Parteichefs Ricarda Lang und Omid Nouripour acht kurze Lehrsätze vor. Und haben einen Wunsch.|politik|false
https://www.spiegel.de/panorama/wohnungsbrand-in-nizza-behoerden-ermitteln-nach-dem-tod-von-sieben-menschen-wegen-verdachts-auf-brandstiftung-a-1bde3a0d-663a-4c7f-92e8-a809dc2cb11b|2024-07-18T10:54:00+02:00|DER SPIEGEL|Panorama, Frankreich, Brände|Wohnungsbrand in Nizza: Behörden ermitteln nach dem Tod von sieben Menschen wegen Verdachts auf Brandstiftung|Mitten in der Nacht ist ein Feuer in einem Hochhaus in Nizza ausgebrochen. Sieben Mitglieder einer Familie starben, darunter drei Kinder. Eine weitere Person schwebt nach einer waghalsigen Aktion in Lebensgefahr.|panorama|true
https://www.spiegel.de/panorama/deutsche-bahn-ice-nach-stuttgart-nachts-in-ludwigshafen-evakuiert-a-76e72c64-f419-4823-a290-6098580ab26c|2024-07-18T09:58:00+02:00|DER SPIEGEL|Panorama, ICE, Ludwigshafen, Stuttgart, Deutsche Bahn, Rheinland-Pfalz|Fast 200 Menschen an Bord: ICE nach Stuttgart nachts in Ludwigshafen evakuiert|Sie waren auf dem Weg nach Stuttgart: Für knapp 200 Reisende endete die Fahrt in einem ICE mitten in der Nacht plötzlich in Ludwigshafen.|panorama|true
https://www.spiegel.de/wirtschaft/soziales/bundesverfassungsgericht-lehnt-beschwerden-ab-yoga-zentrum-muss-mindestlohn-zahlen-a-77694036-bc54-439e-80fc-59e9fc5638f5|2024-07-18T10:51:00+02:00|DER SPIEGEL|Wirtschaft, Soziales, Yoga, Mindestlohn, Arbeitsrecht, Bundesverfassungsgericht|Bundesverfassungsgericht lehnt Beschwerden ab: Yoga-Zentrum muss Mindestlohn zahlen|Bei Yoga denkt man an Wohlsein und Entspannung. Ein Rechtsstreit in Nordrhein-Westfalen zeigt, wie knallhart es auch in dieser Branche zugeht.|wirtschaft|true
https://www.spiegel.de/sport/fussball/englische-presse-spekuliert-ueber-trainer-nachfolge-joachim-loew-pep-guardiola-und-co-a-a4e57d18-1124-4979-a9c6-b62e4bb514b6|2024-07-18T09:17:00+02:00|DER SPIEGEL|Sport, Fußball-News, Joachim Löw, Thomas Tuchel, Jürgen Klopp|Englische Presse über Nationaltrainer-Suche: Gestern Guardiola, heute Löw|Der englische Sportboulevard kennt derzeit nur ein Thema: die Nachfolge von Gareth Southgate als Trainer der englischen Nationalmannschaft. Laut einem Zeitungsbericht soll Joachim Löw an dem Job interessiert sein.|sport|true
https://www.spiegel.de/kultur/taylor-swift-in-gelsenkirchen-so-laut-wie-bei-metallica-a-6b284ac3-60c1-40e9-b65c-cc8bdefdcefa|2024-07-18T10:43:00+02:00|Tobias Rapp, DER SPIEGEL|Kultur, Taylor Swift, Musik, Gelsenkirchen|Taylor Swift in Gelsenkirchen: Der alte Mann und das Swifties-Meer|60.000 kreischende Fans, Bob-Dylan-Momente, aber auch Längen: Unser Autor macht beim ersten Deutschlandkonzert von Taylor Swifts »Eras«-Tour eine ekstatische Erfahrung, muss sich zwischendrin allerdings auch mal setzen.|kultur|true
https://www.spiegel.de/wissenschaft/mensch/pompeji-erdbeben-erschuetterte-stadt-zeitlich-zu-vulkanausbruch-a-fd736aa6-9486-4ae7-b1f0-e02195f6e6ae|2024-07-18T10:09:00+02:00|DER SPIEGEL|Wissenschaft, Mensch, Italien, Archäologie, Altertum, Vulkane|Erdbeben erschütterte Pompeji zeitlich zu Vulkanausbruch|Die Tragödie von Pompeji ist gut erforscht – dennoch haben Wissenschaftler nun eine neue Entdeckung gemacht. Zeitgleich zum Vulkanausbruch traf die antike Stadt demnach noch ein Erdbeben.|wissenschaft|true
https://www.spiegel.de/netzwelt/web/sky-droht-mutmasslichen-account-sharern-mit-abo-aufschlag-duerfen-die-das-a-46069cd1-b80f-4952-a733-0227996ae890|2024-07-18T08:48:00+02:00|Jörg Breithut, DER SPIEGEL|Netzwelt, Web, Verbraucherschutz, Streaming|(S+) Sky droht mutmaßlichen Account-Sharern mit Abo-Aufschlag – dürfen die das?|Per App kann man auch ohne Receiver Inhalte von Sky Q schauen – erlaubt ist das jedoch nur im eigenen Haushalt. Bei Verstößen verlangt Sky jetzt unter Umständen Extragebühren. Ist das legal?|netzwelt|false
https://www.spiegel.de/netzwelt/web/inkognito-surfen-wie-privat-ist-der-private-modus-meines-browsers-wirklich-a-5b8a974c-9c60-4b9e-bc55-d4c4c11c5769|2024-07-18T07:30:00+02:00|Patrick Beuth, DER SPIEGEL|Netzwelt, Web, Datenschutz, Browser|(S+) Inkognito surfen: Wie privat ist der private Modus meines Browsers wirklich?|Alle großen Browser haben eine Funktion, die »privates Surfen« verspricht. Was sie damit vor wem verbergen können, dürfte vielen Nutzern nicht klar sein.|netzwelt|false
https://www.spiegel.de/reise/fernweh/labrador-halbinsel-die-stille-ist-ohrenbetaeubend-irgendwann-macht-sie-suechtig-a-1c6849b7-ce0a-48b5-a7de-0bcea766960d|2024-07-18T07:17:00+02:00|Ole Helmhausen, DER SPIEGEL|Reise, Fernweh, Kanada-Reisen, Fernreise, Reisen per Auto, Nordamerika-Reisen, Leben, Reiseziele|(S+) Labrador-Halbinsel: Die Stille ist ohrenbetäubend, irgendwann macht sie süchtig|An Kanadas östlichem Rand liegt Battle Harbour. Der Inselort lebte mal vom Walfang, heute ist er ein Museumsdorf – mit Guides, die ihre Lebensgeschichten erzählen. Ein Roadtrip entlang des Trans-Labrador-Highways.|reise|false
https://www.spiegel.de/panorama/dinosaurier-stegosaurus-skelett-apex-bricht-bei-sothebys-auktionsrekord-a-f690bef1-ef2c-44f8-b2a3-0ed3948593f9|2024-07-18T02:25:00+02:00|DER SPIEGEL|Panorama, Dinosaurier, Paläontologie, Sotheby's|Spitzname »Apex«: Dino-Skelett bricht Auktionsrekord|Es ist rund 150 Millionen Jahre alt, sechs Meter lang, 3,5 Meter hoch – und hat nun einen neuen Besitzer: In New York ist das Skelett eines Stegosaurus für einen Rekordpreis versteigert worden. Experten sehen das kritisch.|panorama|true
https://www.spiegel.de/panorama/leute/sandra-hueller-spricht-ueber-ihr-politisches-engagement-gegen-rechts-a-f4119198-b3bc-4c73-9bee-fb480579863a|2024-07-18T08:12:00+02:00|DER SPIEGEL|Panorama, Leute, Sandra Hüller, Rechtsextremismus, Leipzig, Personalien|Sandra Hüller spricht über ihr politisches Engagement gegen rechts|Schauspielerin Sandra Hüller engagiert sich politisch gegen Rechtsextremismus. Im Interview mit dem »Stern« sagt sie, warum das in ihrer Branche nicht ohne Risiken ist. Und sie teilt gegen Woody Allen aus.|panorama|true
https://www.spiegel.de/kultur/musik/finch-rapper-reichte-songtext-in-der-schule-ein-bekam-note-eins-a-7ecf785d-1695-4688-b61c-3b6ac6e2622f|2024-07-18T10:02:00+02:00|DER SPIEGEL|Kultur, Musik, RBB, Hip-Hop, Personalien|Finch: Rapper reichte Songtext in der Schule ein, bekam Note eins|Dass er aus der ostdeutschen Provinz stammt, thematisert der Rapper Finch oft. In einem Podcast hat er nun verraten, wer dort der erste Empfänger seiner Texte war: der Deutschlehrer. Und der hatte sogar gute Tipps.|kultur|true
https://www.spiegel.de/panorama/leute/sommerpause-fuer-olaf-scholz-bundeskanzler-freut-sich-auf-faulenzen-in-der-sonne-a-6e96f3d6-adf7-4328-9647-eed5366c5a1b|2024-07-17T20:32:00+02:00|DER SPIEGEL|Panorama, Leute, Olaf Scholz, Personalien|Sommerpause für Olaf Scholz: Bundeskanzler freut sich auf Faulenzen in der Sonne|Mit Blick auf die aktuelle Weltlage wünscht sich der Bundeskanzler mal einen Moment der Ruhe und Entspannung. Seinen bevorstehenden Sommerurlaub möchte er auch zum Faulenzen nutzen.|panorama|true
https://www.spiegel.de/panorama/leute/thomas-gottschalk-haelt-sich-fuer-finanziell-ueberschaetzt-a-2ee9f635-d9f6-45dc-a159-43c59ac88cf2|2024-07-17T18:29:00+02:00|DER SPIEGEL|Panorama, Leute, Thomas Gottschalk, Mike Krüger, ARD, Deutschland, Personalien|Thomas Gottschalk hält sich für finanziell überschätzt|Den mutmaßlichen Multimillionär Thomas Gottschalk stört es, wenn sein Vermögen öffentlich thematisiert wird. Geld bedeute ihm ohnehin nichts, behauptet der Moderator nun in seinem Podcast.|panorama|true
https://www.spiegel.de/panorama/leute/tom-cruise-schlug-rob-lowe-vor-langeweile-k-o-a-36b77b7d-5c48-4eca-bbd4-c1f16e9f45f5|2024-07-17T17:59:00+02:00|DER SPIEGEL|Panorama, Leute, Personalien, Tom Cruise|Tom Cruise schlug Rob Lowe aus Langeweile k.o.|Tom Cruise und Rob Lowe spielten in den Achtzigerjahren gemeinsam im Film »Die Outsider« mit. Am Rande des Drehs boxten sie auf dem Hotelflur: »Tom war ein Tier.«|panorama|true
https://www.spiegel.de/kultur/j-d-vance-nichte-von-kamala-harris-uebt-kritik-an-trumps-vizekandidat-a-46a5263e-f662-4c92-8baf-4a8cc0c85043|2024-07-17T16:36:00+02:00|DER SPIEGEL|Kultur, Kamala Harris, Personalien, Republikaner (USA), Demokraten (USA)|J.D. Vance: Nichte von Kamala Harris übt Kritik an Trumps Vize-Kandidat|Sie ist die glamouröse und manchmal scharfzüngige Nichte der US-Vizepräsidentin: Meena Harris spricht aus, was Tante Kamala vielleicht nur denkt. Nun hat sie eine »Vance-Hass-Müllhalde« für Trumps Stellvertreter eröffnet.|kultur|true
https://www.spiegel.de/panorama/leute/drake-villa-in-toronto-ueberflutet-das-sollte-besser-espresso-martini-sein-a-97383be1-7328-4327-9fe9-e8e77b41d89f|2024-07-17T13:49:00+02:00|DER SPIEGEL|Panorama, Leute, Personalien|Drakes Villa in Toronto überflutet: »Das ist hoffentlich Espresso Martini!«|Braune Brühe fließt um seine Knöchel, ein Mitarbeiter versucht, die Wassermassen aus dem Luxusheim von Drake in Toronto fernzuhalten. Das gelingt nur mäßig. Der Rapper nimmt es mit Humor.|panorama|true
https://www.spiegel.de/ausland/amanda-knox-podcast-ein-mord-ein-justizirrtum-und-der-engel-mit-den-eisaugen-a-c07d70fc-464c-4b2d-b1c7-b0cec8ad8909|2024-07-04T15:21:00+02:00|Alexandra Berlin, DER SPIEGEL|Ausland, Judging Amanda Knox, Der Fall Amanda Knox|(S+) Podcast »Judging Amanda Knox« über die Dämonisierung als Engel mit den Eisaugen|Man nannte sie »Engel mit den Eisaugen«. Ihr wurde ein brutaler Mord vorgeworfen, vier Jahre saß sie in Haft. Aber Amanda Knox ist unschuldig. Dieser Podcast erzählt die Geschichte einer Dämonisierung.|ausland|false
https://www.spiegel.de/ausland/china-vs-taiwan-was-steckt-hinter-dem-konflikt-und-warum-betrifft-er-uns-a-a09cb3e5-9085-4134-9dbc-05c84e5f9ad9|2024-07-17T16:38:00+02:00|Lara Schulschenk, DER SPIEGEL|Ausland, Shortcut, Taiwan, Volksrepublik China, Xi Jinping|China vs. Taiwan: Was steckt hinter dem Konflikt und warum betrifft er uns? (Audio)|Mit markigen Worten droht China der kleinen Insel Taiwan. Was dahintersteckt und was der Konflikt mit uns zu tun hat, erklärt SPIEGEL-Redakteur Cornelius Dieckmann.|ausland|true
https://www.spiegel.de/psychologie/psychologie-warum-ein-bisschen-narzissmus-gesund-ist-podcast-mit-sonja-unger-a-ba54c0de-dc18-4df3-88ca-1a02a5d115dd|2024-07-13T13:36:00+02:00|Lenne Kaffka, DER SPIEGEL|Psychologie, Smarter leben, Leben, Psychologie, Familie, Väter, Mütter, Erziehung, Toxische Beziehungen|Psychologie: Warum ein bisschen Narzissmus gesund ist - Podcast mit Sonja Unger|Narzissmus ist per se nichts Schlimmes. Er kann sogar positive Effekte haben. Welche das sind und wie wir mit extremen Ausprägungen umgehen, erklärt Psychologin Sonja Unger.|psychologie|true
https://www.spiegel.de/ausland/jugendkriminalitaet-in-oesterreich-der-verstoerende-fall-der-antons-bande-podcast-a-364cd117-fa83-4ed9-b393-0de540b75bf1|2024-07-13T15:57:00+02:00|Lucia Heisterkamp, Margit Ehrenhöfer, DER SPIEGEL|Ausland, Österreich, Inside Austria, Deutschland, Wien|Jugendkriminalität in Österreich: Der verstörende Fall der »Antons«-Bande – Podcast|Eine Jugendbande in Wien soll über Monate ein 12-jähriges Mädchen missbraucht haben. Die Ermittlungen geben Einblicke in eine düstere Welt aus Macht, Gewalt und Drogen.|ausland|true
https://www.spiegel.de/ausland/frankreich-emmanuel-macron-und-sein-unregierbares-land-podcast-a-031b5878-978c-4810-b132-d96a533bc073|2024-07-13T08:45:00+02:00|DER SPIEGEL|Ausland, Acht Milliarden, Podcasts vom SPIEGEL|Frankreich: Emmanuel Macron und sein unregierbares Land - Podcast|Um ein Haar lieferte Emmanuel Macron sein Land den Radikalen aus. Bis heute ist nicht klar, was er sich davon versprochen hat. Jetzt könnte Frankreich unregierbar werden. Ein Podcast von Juan Moreno.|ausland|true
https://www.spiegel.de/deinspiegel/podcast-wer-wie-buzz-warum-langeweile-sinnvoll-ist-und-wie-aus-kuh-urin-farbstoff-wird-a-4cbfc620-7305-438b-b063-345b3b46f996|2024-07-08T14:24:00+02:00|Marco Wedig, Claudia Beckschebe, DER SPIEGEL|Dein SPIEGEL, Wer? Wie? BUZZ!, Schwimmsport, Hunde, Wölfe, Schifffahrt, Schlangen|Podcast »Wer? Wie? BUZZ!«: Warum Langeweile sinnvoll ist und wie aus Kuh-Urin Farbstoff wird|Im neuen Podcast von »Dein SPIEGEL« entscheiden Kinder, worüber gesprochen wird – und wie lange. In der sechsten Folge geht es unter anderem um Schwimmbäder, Schlangengift und warum riesige Schiffe nicht untergehen.|deinspiegel|true
https://www.spiegel.de/sport/fussball/fussball-em-2024-omid-nouripour-ewald-lienen-lena-cassel-sehen-aus-wie-eine-kneipenschlaegerei-a-ab7e3cef-e92c-4c8c-be11-a800b5e5a787|2024-07-12T09:43:00+02:00|Markus Feldenkirchen, DER SPIEGEL|Sport, Fußball-News, Spitzengespräch|Fußball-EM 2024: Omid Nouripour, Ewald Lienen, Lena Cassel - »Sehen aus wie eine Kneipenschlägerei«|Braucht es einen Julian Nagelsmann für die Ampel? Im Talk diskutieren Omid Nouripour, Lena Cassel und Ewald Lienen über Zusammenhalt in der Gesellschaft, Influencer im Stadion – und Trüffelschweine in der Politik.|sport|true
https://www.spiegel.de/wirtschaft/unternehmen/kuenstliche-intelligenz-roboter-boss-kann-ki-auch-chefin-a-f9dc8370-bb25-4d60-9810-de4b1b2fab96|2024-07-10T12:47:00+02:00|Antonia Götsch, DER SPIEGEL|Wirtschaft, Unternehmen, Podcasts von manager magazin, Harvard Business manager bei Instagram, Wegen guter Führung – Der ehrliche Führungspodcast, Künstliche Intelligenz, Teamführung, Mitarbeiter, Führungskräfte|Künstliche Intelligenz: Roboter-Boss – kann KI auch Chefin?|Feedback geben, persönliche E-Mails formulieren, Budgets planen. KI kann Führungskräften etliche Aufgaben abnehmen. KI-Gründerin Annika von Mutius erklärt, wie Chefs und Chefinnen die Technologie einsetzen – und welche Grenzen sie kennen sollten.|wirtschaft|true
https://www.spiegel.de/politik/deutschland/von-afd-bis-zeitenwende-politik-im-zeichen-der-wut-rueckblick-im-podcast-a-b7e7db7d-7104-4047-8988-18918e6f0298|2024-06-27T06:45:00+02:00|Yasemin Yüksel, Sandra Sperber, Marius Mestermann, Melanie Amann, DER SPIEGEL|Politik, Deutschland, Stimmenfang, Podcasts vom SPIEGEL, Alternative für Deutschland (AfD), Angela Merkel, Bundesrepublik, Olaf Scholz, Ampelkoalition, Bündnis 90/Die Grünen, Russlands Krieg gegen die Ukraine, Fridays for Future, Klimakrise, Coronavirus, Bundestag|Deutschland, warum bist du so wütend? – Podcast|Als dieser Podcast 2017 startete, hieß die Kanzlerin Angela Merkel, die AfD war noch nicht im Bundestag. Seither prägen Wut und Spaltung die Politik. In unserer letzten Folge besprechen wir, wie das Land heute tickt.|politik|true
https://www.spiegel.de/wirtschaft/unternehmen/frankreich-wahl-was-der-linksrutsch-fuer-die-wirtschaft-und-die-eu-bedeutet-a-a779560f-1f79-4010-8d4e-da3f6532896a|2024-07-12T12:31:00+02:00|Christian Schütte, Isabell Hülsen, DER SPIEGEL|Wirtschaft, Unternehmen, Podcasts von manager magazin, Podcasts vom SPIEGEL, »manager magazin«-Podcast, manager magazin bei Instagram|Frankreich-Wahl: Was der Linksrutsch für die Wirtschaft und die EU bedeutet|Nach den Wahlen in Frankreich ist das Linksbündnis stärkste politische Kraft. Was der Kurswechsel für die Wirtschaft bedeutet und was nun auf EU und EZB zukommt, darüber informiert dieser Podcast.|wirtschaft|true
